Admin Graphql Api Id,Order Number,Billing Address Country,Billing Address First Name,Billing Address Last Name,Billing Address Province,Billing Address Zip,CITY,Currency,Customer Id,Invoice Date,Gateway,Product Id,Product Type,Variant Id,Quantity,Subtotal Price,Total Price Usd,Total Tax
gid://shopify/LineItem/2151661862990,304,United States,Lou,Berthel,South Dakota,81580,SIOUX FALLS,USD,4289,3/18/25 12:08,shopify_payments,1.41E+12,Climbing Shoes,1.25E+13,1,610.33,671.363,61.033
gid://shopify/LineItem/2161479876686,7414,United States,Tedra,Dana,Washington,74832,SPOKANE,USD,5360,3/24/25 23:25,shopify_payments,1.41E+12,Climbing Shoes,1.25E+13,1,497.63,547.393,49.763
gid://shopify/LineItem/2153538551886,1603,United States,Christie,Duffy,Missouri,72955,JEFFERSON CITY,USD,5197,3/19/25 16:31,shopify_payments,1.41E+12,Climbing Shoes,1.25E+13,1,579.93,637.923,57.993
gid://shopify/LineItem/2157350223950,4647,United States,Earl,Bigley,Texas,88921,ODESSA,USD,5782,3/22/25 13:18,shopify_payments,1.43E+12,Tennis Shoes,1.26E+13,1,537.13,590.843,53.713
gid://shopify/LineItem/2155184357454,3021,United States,Esta,Stuck,District of Columbia,13867,WASHINGTON,USD,2134,3/20/25 21:04,shopify_payments,1.43E+12,Tennis Shoes,1.26E+13,1,517.53,569.283,51.753
gid://shopify/LineItem/2155743707214,3318,United States,Goddard,Dignum,Virginia,47490,ALEXANDRIA,USD,6468,3/21/25 10:11,shopify_payments,1.43E+12,Tennis Shoes,1.26E+13,1,488.13,536.943,48.813
gid://shopify/LineItem/2154903765070,2717,United States,Alwin,Guerre,Pennsylvania,35699,PHILADELPHIA,USD,3262,3/20/25 17:07,shopify_payments,1.43E+12,Tennis Shoes,1.26E+13,1,733.13,806.443,73.313
gid://shopify/LineItem/2156158845006,3682,United States,Hetti,Leyes,Texas,87793,DALLAS,USD,396,3/21/25 15:41,shopify_payments,1.43E+12,Tennis Shoes,1.26E+13,1,635.13,698.643,63.513
gid://shopify/LineItem/2157848657998,5038,United States,Kiel,Sibylla,Illinois,51913,CHICAGO,USD,5648,3/22/25 19:14,shopify_payments,1.43E+12,Tennis Shoes,1.26E+13,1,537.13,590.843,53.713
gid://shopify/LineItem/2152083947598,638,United States,Kellby,Dellatorre,California,67574,BURBANK,USD,4190,3/18/25 16:39,shopify_payments,1.43E+12,Tennis Shoes,1.26E+13,1,595.93,655.523,59.593
gid://shopify/LineItem/2156276088910,3786,United States,Rochette,Elias,Texas,66669,IRVING,USD,2072,3/21/25 17:09,shopify_payments,6137297157,Boots,19946493061,1,586.13,644.743,58.613
gid://shopify/LineItem/2159317483598,5852,United States,Brigg,Ivashov,Massachusetts,32292,SPRINGFIELD,USD,4678,3/23/25 17:02,shopify_payments,1.38E+12,Boots,1.24E+13,1,547.13,601.843,54.713
gid://shopify/LineItem/2157778206798,4992,United States,Tod,Sedwick,Tennessee,13236,NASHVILLE,USD,4698,3/22/25 18:28,shopify_payments,6137297669,Boots,19946496005,1,593.13,652.443,59.313
gid://shopify/LineItem/2160452665422,6617,United States,Audrye,Humbell,Alabama,97654,BIRMINGHAM,USD,5993,3/24/25 11:30,shopify_payments,6137297669,Boots,19946496005,1,505.13,555.643,50.513
gid://shopify/LineItem/2156407160910,3889,United States,Dan,Mathis,California,86035,VENTURA,USD,5296,3/21/25 18:59,shopify_payments,6137297733,Boots,19946496453,1,505.13,555.643,50.513
gid://shopify/LineItem/2156502384718,3980,United States,Linzy,Surcombe,California,81142,LOS ANGELES,USD,6076,3/21/25 20:27,shopify_payments,1.67E+11,Climbing Shoes,1.56E+12,1,509.13,560.043,50.913
gid://shopify/LineItem/2160249962574,6398,United States,Humberto,Folbig,Florida,56016,TALLAHASSEE,USD,4833,3/24/25 9:13,shopify_payments,1.67E+11,Climbing Shoes,1.56E+12,1,464.13,510.543,46.413
gid://shopify/LineItem/2154666426446,2469,United States,Ogdan,Gribbell,Louisiana,10704,NEW ORLEANS,USD,2698,3/20/25 13:52,shopify_payments,1.67E+11,Climbing Shoes,1.56E+12,1,562.13,618.343,56.213
gid://shopify/LineItem/2154092593230,2039,United States,Kelly,Braunle,Indiana,70908,SOUTH BEND,USD,35,3/20/25 0:12,shopify_payments,1.67E+11,Climbing Shoes,1.56E+12,1,514.13,565.543,51.413
gid://shopify/LineItem/2157201162318,4492,United States,Kaitlin,Streater,Pennsylvania,50292,PHILADELPHIA,USD,1780,3/22/25 11:27,shopify_payments,1.67E+11,Climbing Shoes,1.56E+12,1,662.33,728.563,66.233
gid://shopify/LineItem/2159808905294,6181,United States,Rubetta,Bartholat,Florida,75699,LAKE WORTH,USD,2678,3/23/25 22:43,shopify_payments,1.67E+11,Climbing Shoes,1.56E+12,1,514.13,565.543,51.413
gid://shopify/LineItem/2156999835726,4208,United States,Yasmin,Beamson,West Virginia,92586,MORGANTOWN,USD,2801,3/22/25 8:15,shopify_payments,1.67E+11,Climbing Shoes,1.56E+12,1,532.13,585.343,53.213
gid://shopify/LineItem/2154407198798,2178,United States,Tally,Etty,Kansas,15496,WICHITA,USD,2816,3/20/25 9:57,shopify_payments,1.50E+11,Flip-Flops,1.47E+12,1,507.13,557.843,50.713
gid://shopify/LineItem/2160270966862,6433,United States,Lanie,Twiddy,Oklahoma,73053,TULSA,USD,2504,3/24/25 9:36,shopify_payments,6137296261,Flip-Flops,19946486789,1,507.13,557.843,50.713
gid://shopify/LineItem/2158194720846,5276,United States,Anallise,Powdrill,Indiana,19985,INDIANAPOLIS,USD,814,3/22/25 23:44,shopify_payments,1.50E+11,Flip-Flops,1.47E+12,1,493.53,542.883,49.353
gid://shopify/LineItem/2152128839758,666,United States,Lauren,Pougher,Minnesota,36742,MINNEAPOLIS,USD,4561,3/18/25 17:11,shopify_payments,8824572101,Flip-Flops,39734611653,1,555.93,611.523,55.593
gid://shopify/LineItem/2155452530766,3192,United States,Tuckie,Aitkenhead,Texas,75168,EL PASO,USD,5025,3/21/25 1:22,shopify_payments,8824572101,Flip-Flops,39734611653,1,547.93,602.723,54.793
gid://shopify/LineItem/2158231552078,5290,United States,Hallsy,Francais,Florida,78052,MIAMI,USD,1221,3/23/25 0:17,shopify_payments,1.50E+11,Flip-Flops,1.47E+12,1,507.13,557.843,50.713
gid://shopify/LineItem/2160572825678,6727,United States,Killian,Daspar,New York,52338,NEW YORK CITY,USD,5651,3/24/25 12:39,shopify_payments,1.50E+11,Flip-Flops,1.47E+12,1,805.53,886.083,80.553
gid://shopify/LineItem/2161357946958,7341,United States,Lebbie,Vanns,Louisiana,8649,BATON ROUGE,USD,2829,3/24/25 21:41,shopify_payments,9060038213,Flip-Flops,43174845189,1,683.13,751.443,68.313
gid://shopify/LineItem/2160271720526,6434,United States,Tiena,Sinnett,Missouri,59952,SAINT LOUIS,USD,1823,3/24/25 9:37,shopify_payments,1.41E+12,Flip-Flops,1.25E+13,1,537.13,590.843,53.713
gid://shopify/LineItem/2151807680590,428,United States,Kristyn,Naseby,Arkansas,30828,LITTLE ROCK,USD,5640,3/18/25 13:42,shopify_payments,7861510149,Flip-Flops,29518537861,1,517.13,568.843,51.713
gid://shopify/LineItem/2155090116686,2935,United States,Randy,Beckett,Texas,97995,HOUSTON,USD,2634,3/20/25 19:41,shopify_payments,1.50E+11,Flip-Flops,1.47E+12,1,507.13,557.843,50.713
gid://shopify/LineItem/2156986925134,4193,United States,Byrom,Caville,South Carolina,64918,BEAUFORT,USD,2731,3/22/25 7:56,shopify_payments,1.50E+11,Flip-Flops,1.47E+12,1,623.13,685.443,62.313
gid://shopify/LineItem/2160849092686,6959,United States,Baudoin,Turnell,Florida,87491,SAINT PETERSBURG,USD,5512,3/24/25 15:32,shopify_payments,9060038213,Flip-Flops,43174845381,1,525.53,578.083,52.553
gid://shopify/LineItem/2153381920846,1463,United States,Pet,Eisenberg,North Carolina,99481,CHARLOTTE,USD,718,3/19/25 14:47,shopify_payments,9060037893,Flip-Flops,43174842885,1,625.13,687.643,62.513
gid://shopify/LineItem/2152030994510,589,United States,Kenneth,McBay,North Carolina,77027,CHARLOTTE,USD,932,3/18/25 16:07,shopify_payments,1.38E+12,Jackets,1.24E+13,1,619.93,681.923,61.993
gid://shopify/LineItem/2154665902158,2468,United States,Genna,Dey,Texas,22224,AMARILLO,USD,4137,3/20/25 13:52,shopify_payments,8495080517,Jackets,34935745861,1,617.13,678.843,61.713
gid://shopify/LineItem/2157994672206,5162,United States,Riobard,Corder,Illinois,77210,PEORIA,USD,2884,3/22/25 21:03,shopify_payments,8495080517,Jackets,34935745861,1,617.13,678.843,61.713
gid://shopify/LineItem/2151397261390,65,United States,Carmine,Jennaroy,California,48133,FRESNO,USD,1909,3/18/25 8:08,shopify_payments,8495080517,Jackets,34935745989,1,617.13,678.843,61.713
gid://shopify/LineItem/2153132982350,1253,United States,Cully,Scarth,Michigan,36431,SOUTHFIELD,USD,1587,3/19/25 12:04,shopify_payments,8798895429,Jackets,39446177157,1,637.13,700.843,63.713
gid://shopify/LineItem/2160377331790,6557,United States,Samuele,Bennetts,California,31899,SAN FRANCISCO,USD,4526,3/24/25 10:49,shopify_payments,8798896005,Jackets,39446187653,1,597.13,656.843,59.713
gid://shopify/LineItem/2159780298830,6167,United States,Agneta,Whooley,Louisiana,92411,MONROE,USD,4615,3/23/25 22:21,shopify_payments,1.50E+11,Jackets,1.47E+12,1,695.13,764.643,69.513
gid://shopify/LineItem/2154753523790,2573,United States,Orran,Samworth,District of Columbia,24005,WASHINGTON,USD,1630,3/20/25 15:09,shopify_payments,1.50E+11,Jackets,1.47E+12,1,565.53,622.083,56.553
gid://shopify/LineItem/2155148673102,2987,United States,Germayne,Powland,Florida,84029,CAPE CORAL,USD,2953,3/20/25 20:34,shopify_payments,1.41E+12,Jackets,1.26E+13,1,587.13,645.843,58.713
gid://shopify/LineItem/2154763812942,2586,United States,Barret,Barlas,Texas,27011,GARLAND,USD,3110,3/20/25 15:16,shopify_payments,1.41E+12,Jackets,1.26E+13,1,643.23,707.553,64.323
gid://shopify/LineItem/2153540288590,1605,United States,Ray,Quennell,Nevada,14142,LAS VEGAS,USD,2198,3/19/25 16:32,shopify_payments,1.39E+12,Jackets,1.25E+13,1,567.13,623.843,56.713
gid://shopify/LineItem/2157174653006,4465,United States,Marlin,Shann,Florida,47364,ORLANDO,USD,1437,3/22/25 11:09,shopify_payments,1.41E+12,Climbing Shoes,1.25E+13,1,579.93,637.923,57.993
gid://shopify/LineItem/2159672197198,6086,United States,Jennifer,Scotchford,Pennsylvania,84437,HARRISBURG,USD,4773,3/23/25 21:07,shopify_payments,1.38E+12,Climbing Shoes,1.24E+13,1,517.13,568.843,51.713
gid://shopify/LineItem/2155997593678,3546,United States,Verge,Palethorpe,New York,11696,NEW YORK CITY,USD,316,3/21/25 13:38,shopify_payments,1.38E+12,Climbing Shoes,1.24E+13,1,501.53,551.683,50.153
gid://shopify/LineItem/2160050241614,6262,United States,Mabel,Masding,Tennessee,58021,KNOXVILLE,USD,30,3/24/25 4:23,shopify_payments,1.38E+12,Climbing Shoes,1.24E+13,1,673.88,741.268,67.388
gid://shopify/LineItem/2160387391566,6566,United States,Launce,Richen,Minnesota,30846,MINNEAPOLIS,USD,2735,3/24/25 10:55,shopify_payments,1.69E+11,Climbing Shoes,1.57E+12,1,556.13,611.743,55.613
gid://shopify/LineItem/2153613197390,1679,United States,Nicolle,Heatlie,Alabama,66262,TUSCALOOSA,USD,4348,3/19/25 17:22,shopify_payments,1.69E+11,Climbing Shoes,1.57E+12,1,541.53,595.683,54.153
gid://shopify/LineItem/2159818375246,6184,United States,Gray,Forge,Kansas,59791,KANSAS CITY,USD,4831,3/23/25 22:49,shopify_payments,1.69E+11,Climbing Shoes,1.57E+12,1,772.13,849.343,77.213
gid://shopify/LineItem/2159589130318,6036,United States,Hedvig,Fricke,Georgia,71607,ATLANTA,USD,6426,3/23/25 20:24,shopify_payments,1.41E+12,Climbing Shoes,1.25E+13,1,664.13,730.543,66.413
gid://shopify/LineItem/2157875200078,5067,United States,Kimberli,Stoak,Virginia,45259,ASHBURN,USD,3498,3/22/25 19:34,shopify_payments,1.41E+12,Climbing Shoes,1.25E+13,1,664.13,730.543,66.413
gid://shopify/LineItem/2154622877774,2424,United States,Caresa,Guesford,Arizona,78630,PEORIA,USD,4176,3/20/25 13:15,shopify_payments,1.41E+12,Climbing Shoes,1.25E+13,1,517.13,568.843,51.713
gid://shopify/LineItem/2160197763150,6320,United States,Charlean,Judgkins,Texas,79135,WACO,USD,3216,3/24/25 8:15,shopify_payments,8787152901,Climbing Shoes,39288411525,1,459.13,505.043,45.913
gid://shopify/LineItem/2154354507854,2106,United States,Cosme,Thowes,Virginia,3387,VIRGINIA BEACH,USD,2585,3/20/25 8:52,shopify_payments,1.61E+11,Climbing Shoes,1.55E+12,1,547.13,601.843,54.713
gid://shopify/LineItem/2160498376782,6670,United States,Regina,Brisseau,Mississippi,40136,GULFPORT,USD,443,3/24/25 11:57,shopify_payments,9060036677,Climbing Shoes,43174829381,1,468.13,514.943,46.813
gid://shopify/LineItem/2154126966862,2047,United States,Gweneth,Basill,Florida,13705,BOCA RATON,USD,5586,3/20/25 1:00,shopify_payments,1.66E+11,Tennis Shoes,1.56E+12,1,464.13,510.543,46.413
gid://shopify/LineItem/2160565551182,6723,United States,Karlee,Reast,Missouri,53620,KANSAS CITY,USD,2078,3/24/25 12:34,shopify_payments,1.66E+11,Climbing Shoes,1.56E+12,1,556.13,611.743,55.613
gid://shopify/LineItem/2156553109582,4018,United States,Gardie,Marginson,Washington,98133,TACOMA,USD,2640,3/21/25 21:08,shopify_payments,58312163333,Climbing Shoes,6.60E+11,1,627.93,690.723,62.793
gid://shopify/LineItem/2156685525070,4107,United States,Mitchel,Renzini,Colorado,28636,PUEBLO,USD,3174,3/21/25 23:03,shopify_payments,1.66E+11,Climbing Shoes,1.56E+12,1,546.13,600.743,54.613
gid://shopify/LineItem/2156264587342,3777,United States,Keeley,Ricciardi,Kansas,36674,SHAWNEE MISSION,USD,4615,3/21/25 17:00,shopify_payments,9060036677,Climbing Shoes,43174829509,1,462.33,508.563,46.233
gid://shopify/LineItem/2160874848334,6982,United States,Frederique,Narbett,Texas,71543,AUSTIN,USD,5446,3/24/25 15:51,shopify_payments,1.50E+11,Climbing Shoes,1.47E+12,1,576.13,633.743,57.613
gid://shopify/LineItem/2154727211086,2537,United States,Jaime,Lackner,New York,48401,SYRACUSE,USD,435,3/20/25 14:48,shopify_payments,1.66E+11,Climbing Shoes,1.56E+12,1,644.73,709.203,64.473
gid://shopify/LineItem/2156245778510,3760,United States,Sher,Wernham,Illinois,92840,CHICAGO,USD,1369,3/21/25 16:48,shopify_payments,1.66E+11,Climbing Shoes,1.56E+12,1,501.38,551.518,50.138
gid://shopify/LineItem/2157533823054,4796,United States,Farlie,Rennebeck,Virginia,9472,FALLS CHURCH,USD,4712,3/22/25 15:27,shopify_payments,1.50E+11,Climbing Shoes,1.47E+12,1,458.13,503.943,45.813
gid://shopify/LineItem/2159317385294,5851,United States,Mara,Ginnety,District of Columbia,77368,WASHINGTON,USD,5705,3/23/25 17:02,shopify_payments,1.50E+11,Climbing Shoes,1.47E+12,1,586.13,644.743,58.613
gid://shopify/LineItem/2153512370254,1573,United States,Linnea,McGann,Oklahoma,83976,OKLAHOMA CITY,USD,2572,3/19/25 16:11,shopify_payments,7108349573,Climbing Shoes,25062910469,1,488.13,536.943,48.813
gid://shopify/LineItem/2153951625294,1962,United States,Clark,Harcombe,California,68972,SACRAMENTO,USD,5858,3/19/25 21:54,shopify_payments,9060037381,Climbing Shoes,43174834693,1,801.13,881.243,80.113
gid://shopify/LineItem/2159266627662,5823,United States,Stephanie,Lambrecht,Pennsylvania,25237,LANCASTER,USD,1355,3/23/25 16:31,shopify_payments,1.50E+11,Climbing Shoes,1.47E+12,1,488.13,536.943,48.813
gid://shopify/LineItem/2161486757966,7418,United States,Bartel,Di Gregorio,Ohio,87626,CLEVELAND,USD,3246,3/24/25 23:31,shopify_payments,1.50E+11,Climbing Shoes,1.47E+12,1,488.13,536.943,48.813
gid://shopify/LineItem/2156531613774,4004,United States,Curcio,Drinnan,Indiana,97320,INDIANAPOLIS,USD,2735,3/21/25 20:51,shopify_payments,1.50E+11,Climbing Shoes,1.47E+12,1,488.13,536.943,48.813
gid://shopify/LineItem/2159222653006,5791,United States,Adrian,Ketts,California,82634,LOS ANGELES,USD,4899,3/23/25 16:01,shopify_payments,1.50E+11,Climbing Shoes,1.47E+12,1,556.73,612.403,55.673
gid://shopify/LineItem/2155156537422,2995,United States,Kyle,Beminster,South Carolina,60497,SPARTANBURG,USD,3966,3/20/25 20:39,shopify_payments,1.38E+12,Climbing Shoes,1.24E+13,1,517.13,568.843,51.713
gid://shopify/LineItem/2158590361678,5404,United States,Carleen,Depke,Texas,97144,ARLINGTON,USD,2253,3/23/25 9:35,shopify_payments,9060037189,Climbing Shoes,43174833093,1,501.53,551.683,50.153
gid://shopify/LineItem/2151859159118,474,United States,Nadia,Seers,Florida,35411,JACKSONVILLE,USD,2159,3/18/25 14:17,shopify_payments,1.50E+11,Sandals,1.47E+12,1,517.13,568.843,51.713
gid://shopify/LineItem/2151788347470,416,United States,Welbie,Francesc,California,8355,HAYWARD,USD,3957,3/18/25 13:30,shopify_payments,1.41E+12,Sandals,1.25E+13,1,517.13,568.843,51.713
gid://shopify/LineItem/2152067596366,623,United States,Cole,German,Tennessee,66326,MEMPHIS,USD,3627,3/18/25 16:29,shopify_payments,1.41E+12,Sandals,1.25E+13,1,517.13,568.843,51.713
gid://shopify/LineItem/2155891130446,3463,United States,Aviva,Tourmell,Colorado,91494,PUEBLO,USD,5345,3/21/25 12:22,shopify_payments,1.41E+12,Sandals,1.25E+13,1,517.13,568.843,51.713
gid://shopify/LineItem/2157037256782,4276,United States,Curcio,Duval,Kansas,21260,KANSAS CITY,USD,6474,3/22/25 9:05,shopify_payments,1.50E+11,Sandals,1.47E+12,1,517.13,568.843,51.713
gid://shopify/LineItem/2157003309134,4213,United States,Clea,Kenwright,Florida,90345,SARASOTA,USD,756,3/22/25 8:20,shopify_payments,1.50E+11,Sandals,1.47E+12,1,713.13,784.443,71.313
gid://shopify/LineItem/2151590592590,249,United States,Kelly,Paffett,Florida,80737,ORLANDO,USD,5274,3/18/25 11:21,shopify_payments,1.41E+12,Sandals,1.25E+13,1,615.13,676.643,61.513
gid://shopify/LineItem/2154311811150,2072,United States,Freddie,Dyott,Michigan,17114,DETROIT,USD,3780,3/20/25 7:33,shopify_payments,1.50E+11,Sandals,1.47E+12,1,663.13,729.443,66.313
gid://shopify/LineItem/2161233035342,7264,United States,Lavinie,Barkhouse,Tennessee,14361,MEMPHIS,USD,6197,3/24/25 20:13,shopify_payments,1.50E+11,Sandals,1.47E+12,1,585.13,643.643,58.513
gid://shopify/LineItem/2153272934478,1386,United States,Jemmie,Sillitoe,Michigan,5921,LANSING,USD,4988,3/19/25 13:38,shopify_payments,1.50E+11,Sandals,1.47E+12,1,517.13,568.843,51.713
gid://shopify/LineItem/2154905993294,2720,United States,Mylo,Bussetti,Kansas,31132,WICHITA,USD,2115,3/20/25 17:09,shopify_payments,7405270789,Sandals,26812003909,1,545.13,599.643,54.513
gid://shopify/LineItem/2153273360462,1387,United States,Sibyl,McWhin,Illinois,12500,AURORA,USD,1917,3/19/25 13:38,shopify_payments,1.69E+11,Sandals,1.57E+12,1,493.53,542.883,49.353
gid://shopify/LineItem/2153067282510,1188,United States,Morrie,McKinlay,District of Columbia,47153,WASHINGTON,USD,2241,3/19/25 11:23,shopify_payments,1.50E+11,Sandals,1.47E+12,1,517.13,568.843,51.713
gid://shopify/LineItem/2155063050318,2905,United States,Bentlee,Fortesquieu,California,75435,FRESNO,USD,1757,3/20/25 19:18,shopify_payments,1.50E+11,Sandals,1.47E+12,1,517.13,568.843,51.713
gid://shopify/LineItem/2157144670286,4429,United States,Gill,Blundel,Indiana,87947,TERRE HAUTE,USD,4020,3/22/25 10:44,shopify_payments,1.41E+12,Sandals,1.25E+13,1,501.53,551.683,50.153
gid://shopify/LineItem/2155181965390,3013,United States,Kerry,Collinette,Arizona,53862,PHOENIX,USD,3294,3/20/25 21:01,shopify_payments,1.50E+11,Sandals,1.47E+12,1,517.13,568.843,51.713
gid://shopify/LineItem/2154456154190,2243,United States,Margery,Mariaud,Colorado,4525,DENVER,USD,3399,3/20/25 10:56,shopify_payments,7405270789,Sandals,26812004037,1,555.13,610.643,55.513
gid://shopify/LineItem/2154361520206,2116,United States,Chiquita,Creed,Pennsylvania,26393,ALLENTOWN,USD,3323,3/20/25 9:01,shopify_payments,1.50E+11,Sandals,1.47E+12,1,517.13,568.843,51.713
gid://shopify/LineItem/2154433871950,2217,United States,Florie,Walch,Florida,90394,ZEPHYRHILLS,USD,3204,3/20/25 10:30,shopify_payments,1.50E+11,Sandals,1.47E+12,1,703.13,773.443,70.313
gid://shopify/LineItem/2157384040526,4675,United States,Pooh,Edwick,Missouri,46867,KANSAS CITY,USD,3556,3/22/25 13:44,shopify_payments,1.66E+11,Sandals,1.56E+12,1,487.13,535.843,48.713
gid://shopify/LineItem/2160217227342,6345,United States,Ashla,Shelbourne,Oklahoma,39476,EDMOND,USD,5594,3/24/25 8:37,shopify_payments,1.66E+11,Sandals,1.56E+12,1,487.13,535.843,48.713
gid://shopify/LineItem/2153088450638,1216,United States,Renee,Abrams,Georgia,54481,COLUMBUS,USD,1564,3/19/25 11:38,shopify_payments,1.43E+12,Tennis Shoes,1.26E+13,1,625.13,687.643,62.513
gid://shopify/LineItem/2151755448398,375,United States,Glen,Pallis,California,35447,OCEANSIDE,USD,2363,3/18/25 13:08,shopify_payments,1.38E+12,Tennis Shoes,1.25E+13,1,539.93,593.923,53.993
gid://shopify/LineItem/2154927161422,2746,United States,Wren,Pate,Missouri,7475,KANSAS CITY,USD,2129,3/20/25 17:24,shopify_payments,1.38E+12,Tennis Shoes,1.25E+13,1,556.13,611.743,55.613
gid://shopify/LineItem/2159979266126,6247,United States,Tandi,Treadgall,Nebraska,95107,LINCOLN,USD,2436,3/24/25 1:44,shopify_payments,1.38E+12,Tennis Shoes,1.26E+13,1,485.53,534.083,48.553
gid://shopify/LineItem/2161399660622,7367,United States,Cassi,McLafferty,California,3981,GLENDALE,USD,5910,3/24/25 22:15,shopify_payments,9058887749,Tennis Shoes,1.25E+13,1,497.13,546.843,49.713
